movieId,title,genres
3685,Prizzi's Honor (1985),Comedy|Drama|Romance
3686,Flatliners (1990),Horror|Sci-Fi|Thriller
3692,Class of Nuke 'Em High (1986),Comedy|Horror
3693,"Toxic Avenger, The (1985)",Comedy|Horror
3698,"Running Man, The (1987)",Action|Sci-Fi
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi
3705,Bird on a Wire (1990),Action|Comedy|Romance
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller
3708,Firestarter (1984),Horror|Thriller
3712,Soapdish (1991),Comedy
3743,Boys and Girls (2000),Comedy|Romance
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
3752,"Me, Myself & Irene (2000)",Adventure|Comedy
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
3763,F/X (1986),Action|Crime|Thriller
3770,Dreamscape (1984),Horror|Sci-Fi|Thriller
3784,"Kid, The (2000)",Comedy|Fantasy
3797,"In Crowd, The (2000)",Thriller
3802,Freejack (1992),Action|Sci-Fi
3825,Coyote Ugly (2000),Comedy|Drama|Romance
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller
3835,"Crush, The (1993)",Thriller
3837,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller
3839,Phantasm IV: Oblivion (1998),Horror
1010,"Love Bug, The (1969)",Children|Comedy
1012,Old Yeller (1957),Children|Drama
1013,"Parent Trap, The (1961)",Children|Comedy|Romance
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama
1018,That Darn Cat! (1965),Children|Comedy|Mystery
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance
1035,"Sound of Music, The (1965)",Musical|Romance
1547,Shiloh (1997),Children|Drama
2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance
2059,"Parent Trap, The (1998)",Children|Comedy|Romance
2083,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical
2087,Peter Pan (1953),Animation|Children|Fantasy|Musical
2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children
2135,Doctor Dolittle (1967),Adventure|Children|Musical
2430,Mighty Joe Young (1949),Adventure|Children|Drama
2565,"King and I, The (1956)",Drama|Musical|Romance
2941,South Pacific (1958),Musical|Romance|War
3157,Stuart Little (1999),Children|Comedy|Fantasy
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
3189,My Dog Skip (1999),Children|Drama
3410,Soft Fruit (1999),Comedy|Drama
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
3512,Return to Me (2000),Drama|Romance
3549,Guys and Dolls (1955),Comedy|Musical|Romance
3565,Where the Heart Is (2000),Comedy|Drama
3615,Dinosaur (2000),Adventure|Animation|Children
3755,"Perfect Storm, The (2000)",Drama|Thriller
3852,"Tao of Steve, The (2000)",Comedy
3948,Meet the Parents (2000),Comedy
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy
3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy
3990,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy
3999,Vertical Limit (2000),Action|Adventure
4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
4019,Finding Forrester (2000),Drama
4025,Miss Congeniality (2000),Comedy|Crime
4039,Annie (1982),Children|Musical
4054,Save the Last Dance (2001),Drama|Romance
4090,"Brave Little Toaster, The (1987)",Animation|Children
4154,Recess: School's Out (2001),Animation|Children
4161,"Mexican, The (2001)",Action|Comedy
4232,Spy Kids (2001),Action|Adventure|Children|Comedy
4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
4299,"Knight's Tale, A (2001)",Action|Comedy|Romance
4344,Swordfish (2001),Action|Crime|Drama
4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
4367,Lara Croft: Tomb Raider (2001),Action|Adventure
4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller
4378,Sexy Beast (2000),Crime|Drama
4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
4449,Adanggaman (2000),Drama
4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
4718,American Pie 2 (2001),Comedy
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
4776,Training Day (2001),Crime|Drama|Thriller
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary
4821,Joy Ride (2001),Adventure|Thriller
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
4865,From Hell (2001),Crime|Horror|Mystery|Thriller
4901,Spy Game (2001),Action|Crime|Drama|Thriller
4979,"Royal Tenenbaums, The (2001)",Comedy|Drama
4990,Jimmy Neutron: Boy Genius (2001),Adventure|Animation|Children|Comedy
5013,Gosford Park (2001),Comedy|Drama|Mystery
5014,I Am Sam (2001),Drama
5015,Monster's Ball (2001),Drama|Romance
5103,"Sandlot, The (1993)",Children|Comedy|Drama
5110,Super Troopers (2001),Comedy|Crime|Mystery
5171,"Time Machine, The (2002)",Action|Adventure|Sci-Fi
5254,Blade II (2002),Action|Horror|Thriller
5293,Changing Lanes (2002),Drama|Thriller
5299,My Big Fat Greek Wedding (2002),Comedy|Romance
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller
5364,Unfaithful (2002),Drama|Thriller
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery
5463,Reign of Fire (2002),Action|Adventure|Fantasy
5504,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children
5630,Red Dragon (2002),Crime|Mystery|Thriller
5693,Saturday Night Fever (1977),Comedy|Drama|Romance
5785,Jackass: The Movie (2002),Action|Comedy|Documentary
6143,Trail of the Pink Panther (1982),Comedy|Crime
6156,Shanghai Knights (2003),Action|Adventure|Comedy
6157,Daredevil (2003),Action|Crime
6166,Dennis the Menace (1993),Comedy
6170,"Black Stallion, The (1979)",Adventure|Children|Drama
6297,Holes (2003),Adventure|Children|Comedy|Mystery
6345,"Chorus Line, A (1985)",Comedy|Drama|Musical
6358,Kiss Me Kate (1953),Comedy|Musical|Romance
38,It Takes Two (1995),Children|Comedy
2376,"View to a Kill, A (1985)",Action|Adventure|Thriller
2378,Police Academy (1984),Comedy|Crime
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller
2724,Runaway Bride (1999),Comedy|Romance
2989,For Your Eyes Only (1981),Action|Adventure|Thriller
2990,Licence to Kill (1989),Action|Adventure|Thriller
3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
3697,Predator 2 (1990),Action|Sci-Fi|Thriller
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance
3984,Diamonds Are Forever (1971),Action|Adventure|Thriller
4005,"Living Daylights, The (1987)",Action|Adventure|Thriller
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
4489,Coming to America (1988),Comedy|Romance
4545,Short Circuit (1986),Comedy|Sci-Fi
4621,Look Who's Talking (1989),Comedy|Romance
4701,Rush Hour 2 (2001),Action|Comedy
5219,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller
5796,Casino Royale (1967),Action|Adventure|Comedy
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller
7570,Octopussy (1983),Action|Adventure|Thriller
7573,Never Say Never Again (1983),Action|Adventure|Thriller
7701,Look Who's Talking Too (1990),Comedy|Romance
8574,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical
8946,Surviving Christmas (2004),Comedy
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy
30825,Meet the Fockers (2004),Comedy
34162,Wedding Crashers (2005),Comedy|Romance
39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy
40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy
45186,Mission: Impossible III (2006),Action|Adventure|Thriller
45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller
45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
47566,Born to Kill (1947),Crime|Drama|Film-Noir
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller
50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance
51084,Music and Lyrics (2007),Comedy|Romance
52730,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy
52973,Knocked Up (2007),Comedy|Drama|Romance
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
53322,Ocean's Thirteen (2007),Crime|Thriller
54276,No Reservations (2007),Comedy|Drama|Romance
56775,National Treasure: Book of Secrets (2007),Action|Adventure
58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller
58998,Forgetting Sarah Marshall (2008),Comedy|Romance
59369,Taken (2008),Action|Crime|Drama|Thriller
59429,American Pie Presents Beta House (American Pie 6: Beta House) (2007),Comedy
59900,You Don't Mess with the Zohan (2008),Comedy
61160,Star Wars: The Clone Wars (2008),Action|Adventure|Animation|Sci-Fi
63082,Slumdog Millionaire (2008),Crime|Drama|Romance
64032,Four Christmases (2008),Comedy
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance
72641,"Blind Side, The  (2009)",Drama
73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy
73319,Leap Year (2010),Comedy|Romance
73858,"Dennis the Menace Christmas, A (2007)",Comedy
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
79134,Grown Ups (2010),Comedy
79185,Knight and Day (2010),Action|Comedy|Romance
80166,"Switch, The (2010)",Comedy|Romance
81229,Red (2010),Action|Comedy
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
81591,Black Swan (2010),Drama|Thriller
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
82202,"Tourist, The (2010)",Drama|Thriller
85259,Winnie the Pooh and the Honey Tree (1966),Animation|Children
86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),Horror|Thriller
87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
88405,Friends with Benefits (2011),Comedy|Romance
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller
90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX
91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX
93510,21 Jump Street (2012),Action|Comedy|Crime
94503,"Decoy Bride, The (2011)",Comedy|Romance
94677,"Dictator, The (2012)",Comedy
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX
95067,"Thousand Words, A (2012)",Comedy|Drama
95170,Beauty and the Beast: The Enchanted Christmas (1997),Animation|Children|Fantasy|Musical
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",Children|Musical|Mystery
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation
96588,Pitch Perfect (2012),Comedy|Musical
97913,Wreck-It Ralph (2012),Animation|Comedy
99532,"Misérables, Les (2000)",Drama|Romance
102481,"Internship, The (2013)",Comedy
102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX
102993,"Way, Way Back, The (2013)",Comedy|Drama
103141,Monsters University (2013),Adventure|Animation|Comedy
103228,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX
103372,"Heat, The (2013)",Action|Comedy|Crime
103384,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX
103801,Drinking Buddies (2013),Comedy|Drama|Romance
103810,Red 2 (2013),Action|Comedy|Crime|Thriller
103819,Coffee Town (2013),Comedy
103883,2 Guns (2013),Action|Comedy|Crime
104211,We're the Millers (2013),Comedy|Crime
105213,Don Jon (2013),Comedy|Drama|Romance
105653,Escape Plan (2013),Action|Mystery|Thriller
105844,12 Years a Slave (2013),Drama
105954,All Is Lost (2013),Action|Adventure|Drama
106491,47 Ronin (2013),Action|Adventure|Fantasy
106540,Delivery Man (2013),Comedy
106916,American Hustle (2013),Crime|Drama
106918,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama
106920,Her (2013),Drama|Romance|Sci-Fi
107013,"Christmas Carol, A (1977)",Drama|Fantasy
107449,"Muppet Christmas: Letters to Santa, A (2008)",Children|Comedy
108156,Ride Along (2014),Action|Comedy
108190,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy
108945,RoboCop (2014),Action|Crime|Sci-Fi|IMAX
109576,Welcome to the Jungle (2013),Comedy
109723,"Bag Man, The (2014)",Crime|Drama|Thriller
109864,Veronica Mars (2014),Comedy|Crime|Drama
110130,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy
110553,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX
111113,Neighbors (2014),Comedy
111617,Blended (2014),Comedy
111743,A Million Ways to Die in the West (2014),Comedy|Western
111781,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller
111844,Bad Asses (Bad Ass 2) (2014),Action|Drama
112138,22 Jump Street (2014),Action|Comedy|Crime
112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation
114180,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi
114818,Stretch (2014),Action|Comedy|Crime
115502,"Rewrite, The (2014)",Comedy|Romance
115617,Big Hero 6 (2014),Action|Animation|Comedy
115877,"Simpsons: The Longest Daycare, The (2012)",Animation|Comedy
117368,The Madagascar Penguins in a Christmas Caper (2005),Animation|Comedy
117529,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller
117572,Hit by Lightning (2014),Comedy|Crime|Romance
117590,Horrible Bosses 2 (2014),Comedy|Crime
117851,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy
117922,Ice Age: A Mammoth Christmas (2011),Adventure|Animation|Children
119141,The Interview (2014),Action|Comedy
119155,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy
119964,A Merry Friggin' Christmas (2014),Comedy
122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),(no genres listed)
126548,The DUFF (2015),Comedy
130450,Pan (2015),Adventure|Children|Fantasy
132157,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime
133419,Pitch Perfect 2 (2015),Comedy
134368,Spy (2015),Action|Comedy|Crime
134393,Trainwreck (2015),Comedy|Romance
135133,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi
135536,Suicide Squad (2016),Action|Crime|Sci-Fi
135861,Ted 2 (2015),Comedy
135887,Minions (2015),Adventure|Animation|Children|Comedy
136016,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy
138036,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy
138186,Sorrow (2015),Crime|Drama|Horror
139642,Southpaw (2015),Action|Drama
139717,10 Cent Pistol (2015),Crime|Thriller
139915,How to Make Love Like an Englishman (2014),Comedy|Romance
140301,The Escort (2015),Comedy|Romance
142536,Burnt (2015),Drama
143245,The Little Prince (2015),Animation|Fantasy
148675,North Pole: Open For Christmas (2015),Children|Fantasy
149380,'Tis the Season for Love (2015),Romance
160565,The Purge: Election Year (2016),Action|Horror|Sci-Fi
160872,Satanic (2016),Horror
164909,La La Land (2016),Comedy|Drama|Romance
166492,Office Christmas Party (2016),Comedy
167036,Sing (2016),Animation|Children|Comedy
168248,John Wick: Chapter Two (2017),Action|Crime|Thriller
173307,The Gracefield Incident (2015),Action|Horror|Sci-Fi
1952,Midnight Cowboy (1969),Drama
1953,"French Connection, The (1971)",Action|Crime|Thriller
2160,Rosemary's Baby (1968),Drama|Horror|Thriller
3006,"Insider, The (1999)",Drama|Thriller
4017,Pollock (2000),Drama
4036,Shadow of the Vampire (2000),Drama|Horror
4903,In the Bedroom (2001),Drama
5617,Secretary (2002),Comedy|Drama|Romance
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance
6711,Lost in Translation (2003),Comedy|Drama|Romance
8464,Super Size Me (2004),Comedy|Documentary|Drama
8622,Fahrenheit 9/11 (2004),Documentary
30707,Million Dollar Baby (2004),Drama
31410,"Downfall (Untergang, Der) (2004)",Drama|War
34437,Broken Flowers (2005),Comedy|Drama
39183,Brokeback Mountain (2005),Drama|Romance
41997,Munich (2005),Action|Crime|Drama|Thriller
46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
54503,Superbad (2007),Comedy
55820,No Country for Old Men (2007),Crime|Drama
56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy
56782,There Will Be Blood (2007),Drama|Western
56788,Charlie Wilson's War (2007),Comedy|Drama|War
60766,Man on Wire (2008),Documentary
61323,Burn After Reading (2008),Comedy|Crime|Drama
64575,Doubt (2008),Drama|Mystery
66097,Coraline (2009),Animation|Fantasy|Thriller
68536,Stanley Kubrick: A Life in Pictures (2001),Documentary
71464,"Serious Man, A (2009)",Comedy|Drama
29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi
175,Kids (1995),Drama
272,"Madness of King George, The (1994)",Comedy|Drama
334,Vanya on 42nd Street (1994),Drama
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
1050,Looking for Richard (1996),Documentary|Drama
1175,Delicatessen (1991),Comedy|Drama|Romance
1217,Ran (1985),Drama|War
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller
1232,Stalker (1979),Drama|Mystery|Sci-Fi
1233,"Boot, Das (Boat, The) (1981)",Action|Drama|War
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller
1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi
1284,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery
1425,Fierce Creatures (1997),Comedy
1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery
1809,Fireworks (Hana-bi) (1997),Crime|Drama
1859,Taste of Cherry (Ta'm e guilass) (1997),Drama
1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
1960,"Last Emperor, The (1987)",Drama
2579,Following (1998),Crime|Mystery|Thriller
2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
2726,"Killing, The (1956)",Crime|Film-Noir
2730,Barry Lyndon (1975),Drama|Romance|War
2912,"Limey, The (1999)",Crime|Drama|Thriller
3030,Yojimbo (1961),Action|Adventure
3181,Titus (1999),Drama
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
5333,Bob le Flambeur (1955),Crime|Drama
6234,Equus (1977),Drama|Mystery
6387,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
6790,Avalon (2001),Drama|Fantasy|Sci-Fi
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller
6989,Gorky Park (1983),Crime|Drama|Thriller
7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama
7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi
7587,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller
7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller
7932,Dark Days (2000),Documentary
8012,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
3556,"Virgin Suicides, The (1999)",Drama|Romance
4855,Dirty Harry (1971),Action|Crime|Thriller
5064,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller
5791,Frida (2002),Drama|Romance
31696,Constantine (2005),Action|Fantasy|Horror|Thriller
35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance
47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance
57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller
61024,Pineapple Express (2008),Action|Comedy|Crime
61132,Tropic Thunder (2008),Action|Adventure|Comedy|War
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance
102407,"Great Gatsby, The (2013)",Drama
132660,Man Up (2015),Comedy|Romance
122912,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
122916,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi
176371,Blade Runner 2049 (2017),Sci-Fi
187541,Incredibles 2 (2018),Action|Adventure|Animation|Children
187593,Deadpool 2 (2018),Action|Comedy|Sci-Fi
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children
421,Black Beauty (1994),Adventure|Children|Drama
808,Alaska (1996),Adventure|Children
969,"African Queen, The (1951)",Adventure|Comedy|Romance|War
1083,"Great Race, The (1965)",Comedy|Musical
1262,"Great Escape, The (1963)",Action|Adventure|Drama|War
1287,Ben-Hur (1959),Action|Adventure|Drama
1387,Jaws (1975),Action|Horror
1592,Air Bud (1997),Children|Comedy
2032,"Barefoot Executive, The (1971)",Children|Comedy
2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western
2151,"Gods Must Be Crazy II, The (1989)",Comedy
2311,2010: The Year We Make Contact (1984),Sci-Fi
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
2876,Thumbelina (1994),Animation|Children|Fantasy
2886,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy
3037,Little Big Man (1970),Western
3350,"Raisin in the Sun, A (1961)",Drama
3451,Guess Who's Coming to Dinner (1967),Drama
3519,Force 10 from Navarone (1978),Action|Drama|War
3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
3791,Footloose (1984),Drama
3836,Kelly's Heroes (1970),Action|Comedy|War
23,Assassins (1995),Action|Crime|Thriller
147,"Basketball Diaries, The (1995)",Drama
211,"Browning Version, The (1994)",Drama
428,"Bronx Tale, A (1993)",Drama
456,Fresh (1994),Crime|Drama|Thriller
481,Kalifornia (1993),Drama|Thriller
507,"Perfect World, A (1993)",Crime|Drama|Thriller
635,"Family Thing, A (1996)",Comedy|Drama
714,Dead Man (1995),Drama|Mystery|Western
851,Basquiat (1996),Drama
1120,"People vs. Larry Flynt, The (1996)",Comedy|Drama
1171,Bob Roberts (1992),Comedy
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller
1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama
1303,"Man Who Would Be King, The (1975)",Adventure|Drama
1459,Absolute Power (1997),Mystery|Thriller
1480,Smilla's Sense of Snow (1997),Drama|Thriller
1678,"Joy Luck Club, The (1993)",Drama|Romance
1785,King of New York (1990),Crime|Thriller
2021,Dune (1984),Adventure|Sci-Fi
2231,Rounders (1998),Drama
2272,One True Thing (1998),Drama
2358,Savior (1998),Drama|War
2618,"Castle, The (1997)",Comedy
2841,Stir of Echoes (1999),Horror|Mystery|Thriller
2908,Boys Don't Cry (1999),Drama
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller
3020,Falling Down (1993),Action|Drama
3100,"River Runs Through It, A (1992)",Drama
3105,Awakenings (1990),Drama|Mystery
3107,Backdraft (1991),Action|Drama
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller
3178,"Hurricane, The (1999)",Drama
3198,Papillon (1973),Crime|Drama
3246,Malcolm X (1992),Drama
3250,Alive (1993),Drama
3252,Scent of a Woman (1992),Drama
3256,Patriot Games (1992),Action|Crime|Drama|Thriller
3260,Howards End (1992),Drama
3271,Of Mice and Men (1992),Drama
3272,Bad Lieutenant (1992),Crime|Drama
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
3543,Diner (1982),Comedy|Drama
3783,Croupier (1998),Crime|Drama
3950,Tigerland (2000),Drama
3980,Men of Honor (2000),Drama
4047,Gettysburg (1993),Drama|War
4211,Reversal of Fortune (1990),Drama
4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
4251,Chopper (2000),Drama|Thriller
4343,Evolution (2001),Comedy|Sci-Fi
4626,Miracle Mile (1989),Drama|Romance|Sci-Fi
4688,Black Robe (1991),Adventure|Drama
4772,Dinner Rush (2000),Drama
4787,Little Man Tate (1991),Drama
5009,Ali (2001),Drama
5010,Black Hawk Down (2001),Action|Drama|War
5055,Dragon: The Bruce Lee Story (1993),Action|Drama
5152,We Were Soldiers (2002),Action|Drama|War
5267,"Rookie, The (2002)",Drama
5292,Slap Shot (1977),Comedy
5329,"Salton Sea, The (2002)",Crime|Drama|Thriller
5446,Rabbit-Proof Fence (2002),Adventure|Drama
5577,Igby Goes Down (2002),Comedy|Drama
5632,Bloody Sunday (2002),Drama
5682,"Grey Zone, The (2001)",Drama
5747,Gallipoli (1981),Drama|War
5945,About Schmidt (2002),Comedy|Drama
5955,Antwone Fisher (2002),Drama
6281,Phone Booth (2002),Drama|Thriller
